price,min_to_metro,floor,construction_year,is_new,is_apartments,ceiling_height,number_of_rooms,reg_ЗАО,reg_САО,reg_СВАО,reg_СЗАО,reg_ЦАО,reg_ЮАО,reg_ЮВАО,reg_ЮЗАО
68000000.0,6.0,4.0,2021.0,0.0,1.0,3.3,2.0,False,False,False,False,True,False,False,False
15800000.0,17.0,7.0,1967.0,0.0,0.0,2.64,2.0,False,False,False,False,False,False,False,True
36000000.0,,7.0,,0.0,0.0,3.3,2.0,False,False,False,False,True,False,False,False
12000000.0,4.0,3.0,,0.0,0.0,,2.0,False,False,True,False,False,False,False,False
23150000.0,12.0,9.0,2021.0,0.0,0.0,2.8,2.0,True,False,False,False,False,False,False,False
24719029.0,15.0,6.0,2021.0,0.0,0.0,2.8,2.0,False,False,True,False,False,False,False,False
47000000.0,15.0,8.0,2020.0,0.0,0.0,3.3,2.0,True,False,False,False,False,False,False,False
55000000.0,11.0,28.0,2016.0,0.0,0.0,,2.0,False,False,False,True,False,False,False,False
17500000.0,10.0,6.0,2004.0,0.0,0.0,2.8,2.0,False,True,False,False,False,False,False,False
28800000.0,20.0,8.0,,0.0,0.0,3.0,2.0,False,False,False,False,False,False,False,True
16900000.0,8.0,10.0,1979.0,0.0,0.0,2.6,2.0,False,True,False,False,False,False,False,False
12000000.0,8.0,2.0,1964.0,0.0,0.0,2.64,2.0,False,False,False,False,False,False,True,False
39900000.0,,47.0,,0.0,0.0,,2.0,True,False,False,False,False,False,False,False
169783560.0,8.0,2.0,2012.0,0.0,0.0,,2.0,True,False,False,False,False,False,False,False
46500000.0,6.0,3.0,2021.0,0.0,1.0,3.4,2.0,False,False,False,False,True,False,False,False
12000000.0,9.0,6.0,1960.0,0.0,0.0,,2.0,False,False,True,False,False,False,False,False
91999000.0,6.0,10.0,,0.0,0.0,,2.0,False,False,False,False,True,False,False,False
10840000.0,12.0,1.0,,0.0,0.0,,2.0,True,False,False,False,False,False,False,False
21900000.0,14.0,2.0,2023.0,0.0,0.0,3.1,2.0,False,False,False,False,False,True,False,False
29000000.0,,12.0,2019.0,0.0,1.0,3.0,2.0,False,True,False,False,False,False,False,False
29900000.0,4.0,11.0,2018.0,0.0,0.0,3.0,2.0,True,False,False,False,False,False,False,False
80000000.0,9.0,2.0,,0.0,0.0,3.5,2.0,False,False,False,False,True,False,False,False
41990000.0,12.0,39.0,2021.0,0.0,0.0,3.1,2.0,False,True,False,False,False,False,False,False
16600000.0,12.0,7.0,1985.0,0.0,0.0,2.64,2.0,False,False,False,False,False,False,True,False
11300000.0,14.0,7.0,1970.0,0.0,0.0,2.64,2.0,False,False,False,False,False,False,False,False
16500000.0,10.0,6.0,1962.0,0.0,0.0,2.64,2.0,False,False,False,False,False,False,False,True
33500000.0,13.0,2.0,,0.0,0.0,,2.0,False,True,False,False,False,False,False,False
29300000.0,12.0,5.0,2018.0,0.0,0.0,,2.0,False,False,False,True,False,False,False,False
41500000.0,14.0,12.0,2023.0,0.0,0.0,3.0,2.0,False,False,False,False,True,False,False,False
18130000.0,7.0,10.0,,0.0,0.0,2.85,2.0,False,False,True,False,False,False,False,False
29000000.0,16.0,10.0,2020.0,0.0,0.0,2.8,2.0,False,False,False,False,False,False,True,False
15550000.0,10.0,10.0,1977.0,0.0,0.0,2.64,2.0,False,False,False,False,False,False,True,False
14500000.0,6.0,2.0,1973.0,0.0,0.0,2.8,2.0,False,False,False,False,False,True,False,False
13490000.0,10.0,3.0,1966.0,0.0,0.0,2.64,2.0,False,False,False,False,False,False,False,False
20880000.0,6.0,6.0,1963.0,0.0,0.0,2.9,2.0,False,False,False,False,True,False,False,False
50400000.0,3.0,47.0,2019.0,0.0,1.0,3.9,2.0,False,False,False,False,True,False,False,False
29950000.0,14.0,5.0,2023.0,0.0,0.0,3.1,2.0,False,False,False,False,True,False,False,False
31500000.0,8.0,2.0,2020.0,0.0,0.0,3.1,2.0,False,True,False,False,False,False,False,False
43800000.0,11.0,15.0,,0.0,0.0,3.0,2.0,False,True,False,False,False,False,False,False
11090000.0,18.0,2.0,1967.0,0.0,0.0,2.5,2.0,False,False,True,False,False,False,False,False
22900000.0,7.0,6.0,2019.0,0.0,1.0,3.1,2.0,False,True,False,False,False,False,False,False
18500000.0,12.0,7.0,2023.0,0.0,1.0,3.13,2.0,False,True,False,False,False,False,False,False
79990000.0,7.0,4.0,1904.0,0.0,0.0,3.5,2.0,False,False,False,False,True,False,False,False
37500000.0,13.0,37.0,2017.0,0.0,0.0,,2.0,False,False,True,False,False,False,False,False
88540000.0,8.0,2.0,1886.0,0.0,1.0,3.3,2.0,False,False,False,False,True,False,False,False
69000000.0,4.0,6.0,2020.0,0.0,0.0,3.2,2.0,True,False,False,False,False,False,False,False
19850000.0,11.0,5.0,2020.0,0.0,0.0,2.8,2.0,False,False,False,False,False,False,False,False
41500000.0,6.0,4.0,,0.0,0.0,3.1,2.0,False,False,False,False,True,False,False,False
12400000.0,14.0,4.0,1974.0,0.0,0.0,2.7,2.0,False,False,True,False,False,False,False,False
42000000.0,10.0,2.0,2019.0,0.0,0.0,2.8,2.0,False,False,False,True,False,False,False,False
27000000.0,5.0,9.0,,0.0,0.0,3.2,2.0,False,False,False,True,False,False,False,False
24000000.0,17.0,7.0,,0.0,0.0,,2.0,True,False,False,False,False,False,False,False
14500000.0,9.0,3.0,1961.0,0.0,0.0,2.6,2.0,False,False,False,False,False,False,True,False
27990000.0,5.0,22.0,2021.0,0.0,0.0,,2.0,True,False,False,False,False,False,False,False
82000000.0,4.0,3.0,,0.0,0.0,3.35,2.0,True,False,False,False,False,False,False,False
53000000.0,11.0,9.0,2022.0,0.0,0.0,2.9,2.0,True,False,False,False,False,False,False,False
19800000.0,4.0,18.0,2020.0,0.0,0.0,3.0,2.0,False,False,False,False,False,True,False,False
16300000.0,11.0,21.0,2015.0,0.0,0.0,2.8,2.0,False,False,False,False,False,False,True,False
31900000.0,5.0,12.0,2023.0,0.0,0.0,3.0,2.0,False,False,False,True,False,False,False,False
42100000.0,1.0,7.0,2014.0,0.0,0.0,3.0,2.0,True,False,False,False,False,False,False,False
82400000.0,8.0,1.0,,0.0,0.0,,2.0,False,False,False,False,True,False,False,False
25000000.0,12.0,23.0,2012.0,0.0,0.0,,2.0,False,False,False,True,False,False,False,False
15100000.0,13.0,5.0,1958.0,0.0,0.0,3.0,2.0,False,False,False,False,False,False,False,False
22300000.0,2.0,37.0,2010.0,0.0,0.0,3.0,2.0,False,True,False,False,False,False,False,False
15499000.0,6.0,9.0,2024.0,0.0,0.0,2.8,2.0,False,True,False,False,False,False,False,False
17700000.0,4.0,12.0,1974.0,0.0,0.0,2.48,2.0,False,False,False,False,False,False,False,True
11500000.0,19.0,2.0,1964.0,0.0,0.0,2.7,2.0,False,False,True,False,False,False,False,False
33500000.0,20.0,18.0,2023.0,0.0,0.0,3.2,2.0,False,False,False,False,False,True,False,False
42500000.0,13.0,33.0,2018.0,0.0,0.0,,2.0,False,False,False,False,True,False,False,False
42900000.0,19.0,4.0,2021.0,0.0,0.0,,2.0,True,False,False,False,False,False,False,False
108000000.0,8.0,6.0,2013.0,0.0,1.0,,2.0,False,False,False,False,True,False,False,False
25790000.0,7.0,33.0,2022.0,0.0,0.0,3.1,2.0,True,False,False,False,False,False,False,False
11300000.0,13.0,8.0,1966.0,0.0,0.0,2.7,2.0,False,False,True,False,False,False,False,False
29999999.0,17.0,14.0,2023.0,0.0,0.0,3.0,2.0,False,False,False,False,False,True,False,False
11500000.0,5.0,7.0,1982.0,0.0,0.0,2.7,2.0,False,True,False,False,False,False,False,False
44000000.0,16.0,13.0,,0.0,0.0,,2.0,True,False,False,False,False,False,False,False
37500000.0,11.0,14.0,,0.0,0.0,3.1,2.0,False,False,False,True,False,False,False,False
17211750.0,9.0,5.0,2013.0,0.0,0.0,2.9,2.0,False,False,False,False,False,True,False,False
22900000.0,11.0,3.0,2020.0,0.0,0.0,2.8,2.0,False,False,False,False,False,False,False,True
36800000.0,8.0,20.0,2023.0,0.0,0.0,2.95,2.0,False,False,False,True,False,False,False,False
15700000.0,11.0,19.0,2018.0,0.0,0.0,2.8,2.0,False,False,False,False,False,False,True,False
18200000.0,14.0,16.0,2023.0,0.0,0.0,2.7,2.0,False,False,False,False,False,False,False,False
34000000.0,20.0,8.0,2023.0,0.0,0.0,,2.0,False,False,False,False,False,True,False,False
14500000.0,10.0,11.0,1969.0,0.0,0.0,2.64,2.0,True,False,False,False,False,False,False,False
15299000.0,19.0,15.0,2018.0,0.0,0.0,2.7,2.0,False,False,True,False,False,False,False,False
9900000.0,4.0,12.0,2007.0,0.0,0.0,2.7,2.0,False,False,False,False,False,False,False,False
15000000.0,4.0,5.0,1964.0,0.0,0.0,2.5,2.0,False,False,False,True,False,False,False,False
16400000.0,7.0,1.0,2003.0,0.0,0.0,2.64,2.0,False,True,False,False,False,False,False,False
11400000.0,15.0,12.0,1979.0,0.0,0.0,2.64,2.0,False,False,False,False,False,False,True,False
84500000.0,9.0,2.0,2020.0,0.0,1.0,,2.0,False,False,False,False,True,False,False,False
50000000.0,8.0,2.0,1977.0,0.0,0.0,2.7,2.0,False,False,False,False,False,False,False,False
15900000.0,5.0,8.0,1995.0,0.0,0.0,2.64,2.0,False,False,False,False,False,False,False,True
11700000.0,18.0,5.0,1967.0,0.0,0.0,2.8,2.0,False,False,False,False,False,True,False,False
16300000.0,13.0,9.0,1965.0,0.0,0.0,,2.0,False,False,False,False,False,True,False,False
14500000.0,14.0,6.0,1979.0,0.0,0.0,2.64,2.0,False,False,True,False,False,False,False,False
52600000.0,4.0,4.0,2018.0,0.0,0.0,3.1,2.0,False,False,False,False,False,True,False,False
67200000.0,2.0,25.0,2020.0,0.0,1.0,,2.0,False,False,False,False,True,False,False,False
30600000.0,9.0,16.0,2017.0,0.0,0.0,3.1,2.0,False,True,False,False,False,False,False,False
13900000.0,8.0,2.0,1990.0,0.0,0.0,2.62,2.0,False,False,False,False,False,False,False,True
11800000.0,7.0,4.0,1960.0,0.0,0.0,2.7,2.0,False,False,False,True,False,False,False,False
79000000.0,2.0,10.0,2023.0,0.0,1.0,3.1,2.0,False,True,False,False,False,False,False,False
42000000.0,3.0,15.0,2016.0,0.0,1.0,3.0,2.0,False,False,False,False,True,False,False,False
34900000.0,10.0,6.0,2008.0,0.0,1.0,3.0,2.0,False,False,False,False,True,False,False,False
13950000.0,6.0,2.0,2016.0,0.0,0.0,2.7,2.0,False,False,False,False,False,False,True,False
66000000.0,6.0,30.0,2019.0,0.0,1.0,3.0,2.0,False,False,False,False,True,False,False,False
17350000.0,12.0,30.0,2021.0,0.0,0.0,2.65,2.0,False,False,False,False,False,False,True,False
12700000.0,10.0,6.0,1961.0,0.0,0.0,2.65,2.0,False,False,False,False,False,False,False,False
28900000.0,5.0,12.0,2021.0,0.0,0.0,3.2,2.0,False,False,False,True,False,False,False,False
135000000.0,11.0,8.0,,0.0,0.0,,2.0,False,False,False,False,True,False,False,False
16000000.0,16.0,8.0,1973.0,0.0,0.0,2.64,2.0,False,False,False,False,False,True,False,False
10800000.0,6.0,12.0,1972.0,0.0,0.0,2.64,2.0,False,False,False,False,False,True,False,False
13500000.0,11.0,5.0,2000.0,0.0,0.0,2.64,2.0,False,False,False,False,False,False,True,False
15500000.0,5.0,10.0,1994.0,0.0,0.0,,2.0,False,False,True,False,False,False,False,False
46900000.0,5.0,7.0,2020.0,0.0,1.0,3.1,2.0,False,False,False,False,False,False,False,False
70000000.0,1.0,25.0,2009.0,0.0,1.0,,2.0,False,False,False,False,True,False,False,False
12150000.0,16.0,5.0,1960.0,0.0,0.0,2.7,2.0,False,False,False,False,False,False,False,False
14950000.0,6.0,2.0,2021.0,0.0,0.0,2.8,2.0,False,False,False,False,False,True,False,False
14800000.0,8.0,1.0,1966.0,0.0,0.0,2.48,2.0,False,False,False,False,False,True,False,False
15500000.0,9.0,6.0,1985.0,0.0,0.0,,2.0,False,False,False,False,False,False,False,False
31500000.0,8.0,7.0,2020.0,0.0,0.0,3.1,2.0,True,False,False,False,False,False,False,False
11900000.0,18.0,10.0,1977.0,0.0,0.0,2.64,2.0,False,False,False,False,False,True,False,False
70000000.0,7.0,5.0,1972.0,0.0,0.0,3.0,2.0,False,False,False,False,True,False,False,False
18000000.0,15.0,6.0,1964.0,0.0,0.0,2.64,2.0,False,False,False,False,False,False,False,True
32000000.0,13.0,12.0,2023.0,0.0,0.0,3.1,2.0,False,False,False,False,True,False,False,False
16900000.0,14.0,1.0,1959.0,0.0,0.0,3.2,2.0,False,True,False,False,False,False,False,False
149000000.0,6.0,43.0,,0.0,1.0,,2.0,False,False,False,False,True,False,False,False
12000000.0,8.0,11.0,2000.0,0.0,0.0,2.6,2.0,False,False,False,False,False,True,False,False
9900000.0,13.0,8.0,1961.0,0.0,0.0,2.65,2.0,False,False,False,False,False,False,True,False
13700000.0,14.0,4.0,1997.0,0.0,0.0,2.64,2.0,False,False,False,False,False,False,False,False
16800000.0,16.0,9.0,2003.0,0.0,0.0,2.74,2.0,False,False,False,False,False,False,False,False
31900000.0,11.0,5.0,1941.0,0.0,0.0,3.2,2.0,True,False,False,False,False,False,False,False
22000000.0,5.0,1.0,1966.0,0.0,0.0,,2.0,False,False,False,False,True,False,False,False
42000000.0,11.0,2.0,2018.0,0.0,1.0,,2.0,False,True,False,False,False,False,False,False
18100000.0,8.0,15.0,1988.0,0.0,0.0,,2.0,False,False,False,False,False,True,False,False
26500000.0,2.0,2.0,2021.0,0.0,0.0,2.8,2.0,False,False,True,False,False,False,False,False
30798000.0,9.0,4.0,2022.0,0.0,0.0,3.1,2.0,True,False,False,False,False,False,False,False
230000000.0,2.0,3.0,2023.0,0.0,1.0,3.5,2.0,False,False,False,False,True,False,False,False
20300000.0,8.0,8.0,2019.0,0.0,0.0,2.9,2.0,False,False,False,False,False,False,True,False
29440000.0,2.0,3.0,2023.0,0.0,1.0,3.2,2.0,False,True,False,False,False,False,False,False
19900000.0,20.0,16.0,2023.0,0.0,0.0,,2.0,False,False,False,True,False,False,False,False
15300000.0,3.0,3.0,1972.0,0.0,0.0,2.64,2.0,False,False,False,True,False,False,False,False
30000000.0,1.0,15.0,2021.0,0.0,0.0,2.9,2.0,False,True,False,False,False,False,False,False
12600000.0,18.0,3.0,1967.0,0.0,0.0,2.64,2.0,False,True,False,False,False,False,False,False
16490000.0,10.0,5.0,1970.0,0.0,0.0,2.64,2.0,False,False,True,False,False,False,False,False
20500000.0,10.0,6.0,1979.0,0.0,0.0,,2.0,False,True,False,False,False,False,False,False
21319625.0,2.0,4.0,2012.0,0.0,1.0,3.0,2.0,False,False,False,True,False,False,False,False
27500000.0,7.0,7.0,,0.0,0.0,2.9,2.0,True,False,False,False,False,False,False,False
23900000.0,4.0,16.0,2015.0,0.0,0.0,,2.0,False,False,False,True,False,False,False,False
35999999.0,11.0,5.0,1961.0,0.0,0.0,3.1,2.0,False,False,False,False,True,False,False,False
11500000.0,12.0,8.0,,0.0,0.0,,2.0,False,True,False,False,False,False,False,False
44990000.0,16.0,3.0,2000.0,0.0,0.0,3.1,2.0,True,False,False,False,False,False,False,False
30500000.0,8.0,22.0,2023.0,0.0,0.0,3.0,2.0,False,False,False,True,False,False,False,False
68080000.0,4.0,6.0,2020.0,0.0,0.0,3.2,2.0,True,False,False,False,False,False,False,False
18250000.0,6.0,7.0,1987.0,0.0,0.0,,2.0,False,False,False,True,False,False,False,False
19250000.0,8.0,6.0,2007.0,0.0,0.0,,2.0,False,True,False,False,False,False,False,False
23000000.0,7.0,2.0,1917.0,0.0,0.0,3.3,2.0,False,False,False,False,True,False,False,False
9700000.0,10.0,4.0,1974.0,0.0,0.0,,2.0,True,False,False,False,False,False,False,False
38000000.0,13.0,3.0,2020.0,0.0,0.0,3.1,2.0,False,True,False,False,False,False,False,False
12450000.0,12.0,5.0,1969.0,0.0,0.0,2.64,2.0,False,False,False,False,False,True,False,False
14790000.0,12.0,5.0,1961.0,0.0,0.0,2.64,2.0,False,False,False,False,False,True,False,False
19990000.0,3.0,3.0,1957.0,0.0,0.0,3.2,2.0,False,False,True,False,False,False,False,False
15500000.0,6.0,8.0,1986.0,0.0,0.0,,2.0,False,False,False,False,False,False,False,False
30600000.0,17.0,4.0,2021.0,0.0,0.0,3.1,2.0,True,False,False,False,False,False,False,False
188240000.0,4.0,2.0,,0.0,0.0,3.45,2.0,False,False,False,False,True,False,False,False
22900000.0,10.0,8.0,2015.0,0.0,1.0,,2.0,False,False,False,True,False,False,False,False
17350000.0,11.0,2.0,2016.0,0.0,0.0,2.8,2.0,False,True,False,False,False,False,False,False
9700000.0,9.0,1.0,,0.0,0.0,,2.0,False,False,False,False,False,False,False,False
11200000.0,13.0,4.0,1978.0,0.0,0.0,,2.0,True,False,False,False,False,False,False,False
24990000.0,7.0,5.0,,0.0,0.0,,2.0,False,False,False,False,False,False,True,False
55000000.0,3.0,20.0,2014.0,0.0,0.0,3.0,2.0,True,False,False,False,False,False,False,False
20999999.0,8.0,10.0,2022.0,0.0,0.0,3.1,2.0,True,False,False,False,False,False,False,False
14990000.0,16.0,7.0,1987.0,0.0,0.0,,2.0,False,False,False,False,False,False,False,False
51500000.0,,4.0,2018.0,0.0,1.0,3.0,2.0,False,True,False,False,False,False,False,False
32500000.0,18.0,14.0,2021.0,0.0,0.0,3.0,2.0,True,False,False,False,False,False,False,False
16300000.0,7.0,2.0,1959.0,0.0,0.0,3.0,2.0,False,False,False,False,False,False,False,True
104900000.0,6.0,7.0,,0.0,0.0,,2.0,False,False,False,False,True,False,False,False
8800000.0,9.0,1.0,1965.0,0.0,0.0,2.64,2.0,False,True,False,False,False,False,False,False
119000000.0,10.0,11.0,,0.0,0.0,,2.0,False,False,False,False,True,False,False,False
12300000.0,3.0,3.0,1964.0,0.0,0.0,2.64,2.0,False,False,False,False,False,False,False,False
95000000.0,,3.0,2019.0,0.0,0.0,3.65,2.0,False,False,False,False,True,False,False,False
12600000.0,11.0,3.0,1966.0,0.0,0.0,2.65,2.0,False,False,False,False,False,False,False,False
22500000.0,2.0,17.0,,0.0,1.0,2.7,2.0,False,False,False,False,False,True,False,False
16490000.0,4.0,6.0,1962.0,0.0,0.0,,2.0,False,False,False,False,False,False,False,False
29000000.0,14.0,13.0,2016.0,0.0,1.0,3.0,2.0,True,False,False,False,False,False,False,False
45000000.0,5.0,58.0,2020.0,0.0,1.0,3.9,2.0,False,False,False,False,True,False,False,False
10300000.0,10.0,1.0,1968.0,0.0,0.0,2.64,2.0,False,True,False,False,False,False,False,False
14900000.0,8.0,5.0,1966.0,0.0,0.0,2.64,2.0,False,False,True,False,False,False,False,False
35500000.0,25.0,22.0,2012.0,0.0,0.0,,2.0,False,False,False,True,False,False,False,False
33000000.0,17.0,7.0,2021.0,0.0,1.0,3.5,2.0,False,False,False,False,True,False,False,False
113000000.0,11.0,8.0,,0.0,0.0,,2.0,False,False,False,False,True,False,False,False
29300000.0,,23.0,2024.0,0.0,0.0,3.2,2.0,False,False,False,True,False,False,False,False
32500000.0,6.0,3.0,1924.0,0.0,0.0,3.0,2.0,False,False,False,False,True,False,False,False
26000000.0,20.0,14.0,2023.0,0.0,0.0,,2.0,False,False,False,False,False,True,False,False
15990000.0,6.0,11.0,,0.0,0.0,,2.0,False,True,False,False,False,False,False,False
11990000.0,13.0,1.0,,0.0,0.0,,2.0,False,True,False,False,False,False,False,False
125730000.0,14.0,9.0,,0.0,0.0,,2.0,False,False,False,False,True,False,False,False
11400000.0,10.0,2.0,1970.0,0.0,0.0,2.7,2.0,False,False,False,False,False,False,True,False
149980000.0,1.0,2.0,1917.0,0.0,1.0,3.4,2.0,False,False,False,False,True,False,False,False
28800000.0,5.0,6.0,2022.0,0.0,0.0,3.1,2.0,False,False,False,True,False,False,False,False
29900000.0,8.0,5.0,1941.0,0.0,0.0,3.2,2.0,True,False,False,False,False,False,False,False
46500000.0,11.0,3.0,,0.0,0.0,,2.0,False,False,False,True,False,False,False,False
24000000.0,3.0,4.0,1930.0,0.0,0.0,3.52,2.0,False,True,False,False,False,False,False,False
11950000.0,20.0,3.0,,0.0,0.0,2.5,2.0,True,False,False,False,False,False,False,False
13000000.0,4.0,4.0,1964.0,0.0,0.0,2.64,2.0,False,False,True,False,False,False,False,False
16700000.0,18.0,8.0,1971.0,0.0,0.0,2.7,2.0,True,False,False,False,False,False,False,False
35000000.0,9.0,3.0,1946.0,0.0,0.0,3.2,2.0,True,False,False,False,False,False,False,False
83800800.0,2.0,5.0,2022.0,0.0,1.0,3.0,2.0,False,False,False,False,True,False,False,False
70555650.0,6.0,5.0,,0.0,0.0,,2.0,False,False,False,False,True,False,False,False
11100000.0,17.0,8.0,,0.0,0.0,,2.0,False,True,False,False,False,False,False,False
149000000.0,6.0,43.0,,0.0,1.0,,2.0,False,False,False,False,True,False,False,False
12450000.0,12.0,5.0,1969.0,0.0,0.0,2.64,2.0,False,False,False,False,False,True,False,False
19800000.0,8.0,17.0,2023.0,0.0,0.0,2.93,2.0,False,True,False,False,False,False,False,False
10900000.0,15.0,1.0,1960.0,0.0,0.0,2.64,2.0,False,False,False,False,False,False,True,False
30490000.0,8.0,5.0,1958.0,0.0,0.0,3.0,2.0,True,False,False,False,False,False,False,False
26400000.0,8.0,11.0,,0.0,0.0,2.85,2.0,True,False,False,False,False,False,False,False
58000000.0,6.0,5.0,,0.0,0.0,3.4,2.0,False,False,False,False,True,False,False,False
11090000.0,5.0,2.0,1967.0,0.0,0.0,2.6,2.0,False,False,True,False,False,False,False,False
13990000.0,5.0,5.0,1958.0,0.0,0.0,2.65,2.0,False,False,False,False,False,False,False,False
30000000.0,9.0,8.0,2015.0,0.0,0.0,2.8,2.0,False,False,False,False,True,False,False,False
29950000.0,2.0,7.0,1959.0,0.0,0.0,2.87,2.0,True,False,False,False,False,False,False,False
15000000.0,5.0,8.0,1974.0,0.0,0.0,,2.0,True,False,False,False,False,False,False,False
37000000.0,8.0,25.0,,0.0,0.0,,2.0,False,False,False,True,False,False,False,False
29950000.0,9.0,9.0,2020.0,0.0,0.0,2.8,2.0,False,True,False,False,False,False,False,False
17950000.0,15.0,14.0,2003.0,0.0,0.0,2.74,2.0,False,False,True,False,False,False,False,False
18700000.0,,3.0,2023.0,0.0,1.0,,2.0,False,True,False,False,False,False,False,False
26500000.0,9.0,7.0,,0.0,1.0,3.05,2.0,False,False,False,False,True,False,False,False
11000000.0,19.0,6.0,,0.0,0.0,,2.0,False,False,False,False,False,False,False,True
47500000.0,6.0,2.0,1978.0,0.0,0.0,,2.0,False,False,False,False,True,False,False,False
26900000.0,16.0,3.0,2015.0,0.0,1.0,2.85,2.0,True,False,False,False,False,False,False,False
9550000.0,16.0,1.0,1974.0,0.0,0.0,,2.0,False,False,False,False,False,False,False,False
31850000.0,15.0,7.0,2017.0,0.0,1.0,3.0,2.0,True,False,False,False,False,False,False,False
20500000.0,3.0,5.0,,0.0,0.0,,2.0,False,False,False,False,False,False,False,True
20490000.0,13.0,11.0,1988.0,0.0,0.0,2.8,2.0,True,False,False,False,False,False,False,False
41750000.0,8.0,10.0,2022.0,0.0,0.0,3.1,2.0,True,False,False,False,False,False,False,False
27345000.0,14.0,8.0,,0.0,0.0,2.8,2.0,False,False,False,False,False,False,True,False
14300000.0,15.0,2.0,1964.0,0.0,0.0,,2.0,False,False,True,False,False,False,False,False
35700000.0,10.0,8.0,2022.0,0.0,0.0,2.9,2.0,False,False,True,False,False,False,False,False
104900000.0,7.0,7.0,,0.0,0.0,,2.0,False,False,False,False,True,False,False,False
28990000.0,9.0,6.0,2024.0,0.0,0.0,3.25,2.0,False,False,False,False,True,False,False,False
13999999.0,4.0,20.0,2022.0,0.0,0.0,2.7,2.0,False,False,False,False,False,False,False,False
63000000.0,7.0,10.0,,0.0,0.0,,2.0,False,False,False,False,True,False,False,False
16999000.0,4.0,12.0,2004.0,0.0,0.0,2.7,2.0,False,False,False,False,False,False,True,False
24700000.0,3.0,5.0,2015.0,0.0,1.0,3.0,2.0,True,False,False,False,False,False,False,False
36000000.0,7.0,30.0,2021.0,0.0,0.0,,2.0,True,False,False,False,False,False,False,False
59000000.0,6.0,12.0,2020.0,0.0,1.0,3.9,2.0,False,False,False,False,True,False,False,False
19900000.0,20.0,8.0,2023.0,0.0,0.0,2.8,2.0,False,False,False,True,False,False,False,False
10600000.0,,8.0,1969.0,0.0,0.0,2.7,2.0,False,False,False,False,False,False,False,False
19990000.0,3.0,3.0,1940.0,0.0,0.0,,2.0,False,True,False,False,False,False,False,False
24999000.0,5.0,8.0,,0.0,0.0,,2.0,True,False,False,False,False,False,False,False
130000000.0,12.0,6.0,,0.0,0.0,3.2,2.0,False,False,False,False,True,False,False,False
25500000.0,7.0,8.0,1962.0,0.0,0.0,3.0,2.0,False,True,False,False,False,False,False,False
46490000.0,13.0,4.0,,0.0,0.0,,2.0,False,True,False,False,False,False,False,False
24900000.0,13.0,2.0,,0.0,1.0,4.7,2.0,False,False,False,False,True,False,False,False
19990000.0,4.0,17.0,,0.0,0.0,,2.0,False,False,False,True,False,False,False,False
67200000.0,3.0,16.0,2020.0,0.0,1.0,3.9,2.0,False,False,False,False,True,False,False,False
9700000.0,20.0,10.0,1965.0,0.0,0.0,2.6,2.0,False,False,False,False,False,False,False,False
18950000.0,5.0,3.0,2015.0,0.0,0.0,2.75,2.0,False,True,False,False,False,False,False,False
70000000.0,2.0,32.0,,0.0,1.0,,2.0,False,False,False,False,True,False,False,False
52000000.0,9.0,3.0,,0.0,0.0,,2.0,False,False,False,False,True,False,False,False
31800000.0,11.0,3.0,2021.0,0.0,0.0,3.1,2.0,True,False,False,False,False,False,False,False
15600000.0,19.0,2.0,2021.0,0.0,0.0,2.63,2.0,False,True,False,False,False,False,False,False
20500000.0,6.0,18.0,2018.0,0.0,0.0,2.65,2.0,True,False,False,False,False,False,False,False
68070000.0,4.0,6.0,2020.0,0.0,0.0,3.5,2.0,True,False,False,False,False,False,False,False
26500000.0,12.0,5.0,1934.0,0.0,0.0,2.8,2.0,False,False,False,False,False,True,False,False
12700000.0,3.0,3.0,1968.0,0.0,0.0,2.6,2.0,False,False,False,False,False,False,False,False
17950000.0,6.0,15.0,2011.0,0.0,0.0,,2.0,False,False,False,False,False,True,False,False
13900000.0,14.0,17.0,2021.0,0.0,1.0,2.8,2.0,False,False,True,False,False,False,False,False
31000000.0,10.0,3.0,2020.0,0.0,0.0,,2.0,False,False,False,False,False,False,False,True
23980000.0,10.0,13.0,2022.0,0.0,0.0,3.0,2.0,False,False,False,True,False,False,False,False
83000000.0,4.0,3.0,2019.0,0.0,0.0,3.0,2.0,True,False,False,False,False,False,False,False
12980000.0,19.0,2.0,1974.0,0.0,0.0,,2.0,True,False,False,False,False,False,False,False
39500000.0,18.0,14.0,2023.0,0.0,0.0,3.1,2.0,False,False,False,False,False,True,False,False
9699999.0,8.0,8.0,1972.0,0.0,0.0,2.64,2.0,False,False,False,False,False,False,False,False
13100000.0,13.0,4.0,1986.0,0.0,0.0,2.65,2.0,True,False,False,False,False,False,False,False
34500000.0,6.0,6.0,,0.0,0.0,3.0,2.0,True,False,False,False,False,False,False,False
24990000.0,6.0,5.0,2021.0,0.0,0.0,3.0,2.0,False,False,False,False,False,False,False,False
37800000.0,8.0,20.0,2022.0,0.0,0.0,,2.0,True,False,False,False,False,False,False,False
52000000.0,7.0,3.0,,0.0,0.0,,2.0,False,False,False,False,True,False,False,False
37500000.0,14.0,2.0,2022.0,0.0,0.0,,2.0,False,False,False,True,False,False,False,False
41900000.0,8.0,9.0,2021.0,0.0,0.0,3.1,2.0,True,False,False,False,False,False,False,False
48000000.0,3.0,7.0,1955.0,0.0,0.0,,2.0,True,False,False,False,False,False,False,False
